Date,Home,Away,Home Spread,Home Team Plus Minus
2019-12-03,CLE,DET,2.0,-33
2019-12-03,DEN,LAL,-1.0,-9
2019-12-03,NOP,DAL,3.5,-21
2019-12-03,TOR,MIA,-4.0,-11
2019-12-03,SAS,HOU,6.0,2
2019-12-03,LAC,POR,-9.0,20
2019-12-02,SAC,CHI,-5.0,-7
2019-12-02,MIL,NYK,-16.0,44
2019-12-02,MEM,IND,10.0,-13
2019-12-02,ATL,GSW,-5.5,25
2019-12-02,CHA,PHX,4.5,-5
2019-12-02,PHI,UTA,-4.5,9
2019-12-01,BKN,MIA,3.5,-3
2019-12-01,MIN,MEM,-8.5,-8
2019-12-01,NYK,BOS,7.0,-9
2019-12-01,NOP,OKC,-1.5,-3
2019-12-01,LAL,DAL,-5.5,-14
2019-12-01,ORL,GSW,-8.5,4
2019-12-01,LAC,WAS,-12.5,25
2019-12-01,DET,SAS,-1.5,34
2019-12-01,TOR,UTA,-2.5,20
2019-11-30,SAC,DEN,4.0,3
2019-11-30,HOU,ATL,-13.5,47
2019-11-30,MIL,CHA,-14.5,41
2019-11-30,PHI,IND,-3.5,3
2019-11-29,CLE,MIL,10.0,-9
2019-11-29,LAL,WAS,-11.5,22
2019-11-29,DET,CHA,-7.5,-3
2019-11-29,ORL,TOR,3.0,-7
2019-11-29,NYK,PHI,8.0,-6
2019-11-29,BKN,BOS,3.5,5
2019-11-29,IND,ATL,-10.5,1
2019-11-29,OKC,NOP,-3.5,5
2019-11-29,MEM,UTA,7.5,-9
2019-11-29,POR,CHI,-7.0,4
2019-11-29,SAS,LAC,6.0,10
2019-11-29,PHX,DAL,1.0,-7
2019-11-29,MIA,GSW,-11.5,17
2019-11-27,CHA,DET,4.0,1
2019-11-27,IND,UTA,-1.0,19
2019-11-27,BOS,BKN,-7.0,11
2019-11-27,PHI,SAC,-9.5,6
2019-11-27,CLE,ORL,-1.0,-12
2019-11-27,MEM,LAC,8.0,-2
2019-11-27,TOR,NYK,-10.5,28
2019-11-27,MIL,ATL,-14.5,9
2019-11-27,HOU,MIA,-6.0,9
2019-11-27,SAS,MIN,-1.5,-12
2019-11-27,PHX,WAS,-8.0,-8
2019-11-27,NOP,LAL,6.5,-4
2019-11-27,GSW,CHI,3.0,14
2019-11-27,POR,OKC,-3.0,17
2019-11-26,DEN,WAS,-10.0,13
2019-11-26,DAL,LAC,2.5,-15
2019-11-25,CHI,POR,1.0,-23
2019-11-25,ATL,MIN,4.5,-12
2019-11-25,MIA,CHA,-10.5,17
2019-11-25,BOS,SAC,-6.5,1
2019-11-25,TOR,PHI,1.0,5
2019-11-25,CLE,BKN,0.0,-2
2019-11-25,IND,MEM,-8.0,12
2019-11-25,DET,ORL,-5.5,15
2019-11-25,SAS,LAL,4.5,-10
2019-11-25,GSW,OKC,6.5,-3
2019-11-25,MIL,UTA,-6.5,4
2019-11-24,HOU,DAL,-5.0,-14
2019-11-24,DEN,PHX,-9.0,12
2019-11-24,WAS,SAC,-2.0,-7
2019-11-24,NYK,BKN,2.0,-2
2019-11-24,LAC,NOP,-12.0,25
2019-11-23,IND,ORL,-6.0,5
2019-11-23,MIN,PHX,-4.5,-2
2019-11-23,CHA,CHI,2.0,-1
2019-11-23,MIL,DET,-11.5,14
2019-11-23,PHI,MIA,-4.0,27
2019-11-23,NYK,SAS,2.5,-7
2019-11-23,ATL,TOR,6.5,-3
2019-11-23,MEM,LAL,8.0,-1
2019-11-23,CLE,POR,5.0,6
2019-11-23,UTA,NOP,-8.0,8
2019-11-22,BKN,SAC,-2.0,19
2019-11-22,DET,ATL,-5.5,25
2019-11-22,WAS,CHA,-5.0,7
2019-11-22,UTA,GSW,-16.0,4
2019-11-22,PHI,SAS,-8.0,11
2019-11-22,OKC,LAL,4.5,-3
2019-11-22,LAC,HOU,-5.0,3
2019-11-22,DEN,BOS,-4.5,4
2019-11-22,CHI,MIA,4.0,-8
2019-11-22,DAL,CLE,-10.0,42
2019-11-21,PHX,NOP,-3.0,-3
2019-11-21,MIL,POR,-12.0,8
2019-11-20,ATL,MIL,10.0,-8
2019-11-20,PHI,NYK,-12.5,5
2019-11-20,WAS,SAS,3.0,6
2019-11-20,MIA,CLE,-10.0,24
2019-11-20,CHI,DET,-1.5,20
2019-11-20,DAL,GSW,-13.5,48
2019-11-20,MIN,UTA,4.0,-8
2019-11-20,DEN,HOU,-2.0,10
2019-11-20,BKN,CHA,-5.5,10
2019-11-20,LAC,BOS,-6.0,3
2019-11-20,TOR,ORL,-4.5,16
2019-11-19,MEM,GSW,-5.5,-19
2019-11-19,NOP,POR,-3.0,11
2019-11-19,SAC,PHX,0.0,4
2019-11-19,LAL,OKC,-11.0,5
2019-11-18,LAC,OKC,-9.5,2
2019-11-18,PHX,BOS,-3.5,-14
2019-11-18,UTA,MIN,-9.5,-10
2019-11-18,HOU,POR,-6.5,24
2019-11-18,CHI,MIL,6.0,-14
2019-11-18,TOR,CHA,-9.5,36
2019-11-18,BKN,IND,-4.0,-29
2019-11-18,NYK,CLE,-3.0,18
2019-11-18,DAL,SAS,-4.5,7
2019-11-17,CLE,PHI,7.0,-19
2019-11-17,NOP,GSW,-4.5,8
2019-11-17,SAC,BOS,3.5,1
2019-11-17,MEM,DEN,7.0,-17
2019-11-17,ORL,WAS,-6.5,4
2019-11-17,LAL,ATL,-14.0,21
2019-11-16,LAC,ATL,-13.0,49
2019-11-16,SAS,POR,-2.5,-5
2019-11-16,DAL,TOR,-3.0,8
2019-11-16,MIA,NOP,-6.5,15
2019-11-16,MIN,HOU,-1.0,-20
2019-11-16,NYK,CHA,-4.0,-1
2019-11-16,IND,MIL,5.0,-19
2019-11-16,CHI,BKN,-1.0,-6
2019-11-15,ORL,SAS,-1.0,2
2019-11-15,CHA,DET,3.0,3
2019-11-15,MIN,WAS,-7.0,-21
2019-11-15,GSW,BOS,7.5,-5
2019-11-15,OKC,PHI,3.5,8
2019-11-15,HOU,IND,-5.0,9
2019-11-15,LAL,SAC,-10.5,2
2019-11-15,MEM,UTA,7.5,1
2019-11-14,DEN,BKN,-7.5,8
2019-11-14,PHX,ATL,-6.0,16
2019-11-14,NOP,LAC,1.0,5
2019-11-14,NYK,DAL,6.5,3
2019-11-14,MIL,CHI,-11.5,9
2019-11-14,CLE,MIA,4.5,-11
2019-11-13,CHA,MEM,-1.5,-2
2019-11-13,ORL,PHI,-1.5,15
2019-11-13,MIN,SAS,-1.0,15
2019-11-13,HOU,LAC,-2.0,9
2019-11-13,BOS,WAS,-10.0,7
2019-11-13,POR,TOR,-3.0,-8
2019-11-13,LAL,GSW,-10.5,26
2019-11-12,IND,OKC,-3.0,26
2019-11-12,PHI,CLE,-12.0,1
2019-11-12,DEN,ATL,-11.0,-4
2019-11-12,MIA,DET,-7.0,9
2019-11-12,CHI,NYK,-6.0,18
2019-11-12,PHX,LAL,2.0,-8
2019-11-12,SAC,POR,0.0,8
2019-11-12,UTA,BKN,-6.5,5
2019-11-11,LAC,TOR,-10.5,10
2019-11-11,GSW,UTA,10.0,-14
2019-11-11,NOP,HOU,4.0,-6
2019-11-11,SAS,MEM,-10.5,-4
2019-11-11,BOS,DAL,-3.0,10
2019-11-11,DET,MIN,-1.0,-6
2019-11-10,ORL,IND,-1.0,-7
2019-11-10,MIN,DEN,1.0,-2
2019-11-10,POR,ATL,-8.5,11
2019-11-10,PHI,CHA,-13.5,8
2019-11-10,OKC,MIL,7.0,-2
2019-11-10,PHX,BKN,0.0,26
2019-11-10,LAL,TOR,-9.5,-9
2019-11-10,NYK,CLE,-2.0,-21
2019-11-09,CHA,NOP,1.5,-5
2019-11-09,CHI,HOU,5.5,-23
2019-11-09,MEM,DAL,4.0,-16
2019-11-09,OKC,GSW,-11.0,6
2019-11-09,SAS,BOS,-2.0,-20
2019-11-08,ATL,SAC,1.0,-12
2019-11-08,WAS,CLE,-4.5,-13
2019-11-08,ORL,MEM,-6.0,32
2019-11-08,IND,DET,-7.5,6
2019-11-08,MIN,GSW,-11.0,6
2019-11-08,NOP,TOR,2.0,-18
2019-11-08,DAL,NYK,-11.0,-4
2019-11-08,LAL,MIA,-8.0,15
2019-11-08,POR,BKN,-2.5,-4
2019-11-08,DEN,PHI,-5.5,3
2019-11-08,UTA,MIL,0.0,3
2019-11-07,SAS,OKC,-5.0,9
2019-11-07,CHA,BOS,6.0,-21
2019-11-07,PHX,MIA,0.0,-16
2019-11-07,LAC,POR,-5.5,6
2019-11-06,LAC,MIL,2.0,-5
2019-11-06,UTA,PHI,-2.0,2
2019-11-06,MEM,MIN,5.5,16
2019-11-06,ATL,CHI,-2.0,-20
2019-11-06,HOU,GSW,-15.0,17
2019-11-06,TOR,SAC,-8.0,4
2019-11-06,IND,WAS,-2.5,15
2019-11-06,DET,NYK,-2.5,20
2019-11-06,DAL,ORL,-6.5,1
2019-11-05,CLE,BOS,6.0,-6
2019-11-05,DEN,MIA,-4.5,20
2019-11-05,CHA,IND,2.5,2
2019-11-05,ATL,SAS,3.5,8
2019-11-05,OKC,ORL,-2.5,8
2019-11-05,CHI,LAL,6.5,-6
2019-11-04,PHX,PHI,-2.0,5
2019-11-04,MEM,HOU,7.0,-7
2019-11-04,MIN,MIL,7.0,-28
2019-11-04,BKN,NOP,-3.5,10
2019-11-04,WAS,DET,-2.0,16
2019-11-04,GSW,POR,9.5,9
2019-11-03,IND,CHI,-3.5,13
2019-11-03,SAS,LAL,0.0,-7
2019-11-03,MIA,HOU,3.0,29
2019-11-03,NYK,SAC,-1.0,-21
2019-11-03,CLE,DAL,5.0,-20
2019-11-03,LAC,UTA,-4.5,11
2019-11-02,DET,BKN,1.0,4
2019-11-02,OKC,NOP,-2.5,11
2019-11-02,POR,PHI,-3.0,-1
2019-11-02,ORL,DEN,5.0,-4
2019-11-02,MEM,PHX,0.0,-9
2019-11-02,WAS,MIN,-1.0,-22
2019-11-02,MIL,TOR,-5.0,10
2019-11-02,GSW,CHA,1.0,-6
2019-11-01,IND,CLE,-7.5,7
2019-11-01,ORL,MIL,5.0,-32
2019-11-01,BKN,HOU,3.5,7
2019-11-01,BOS,NYK,-10.0,2
2019-11-01,GSW,SAS,4.5,-17
2019-11-01,CHI,DET,-2.5,6
2019-11-01,DAL,LAL,2.0,-9
2019-11-01,SAC,UTA,5.5,1
2019-10-31,LAC,SAS,-5.0,6
2019-10-31,NOP,DEN,4.5,15
2019-10-31,ATL,MIA,6.0,-9
2019-10-30,TOR,DET,-8.0,12
2019-10-30,ORL,NYK,-7.5,12
2019-10-30,PHI,MIN,-7.0,22
2019-10-30,CLE,CHI,1.0,6
2019-10-30,SAC,CHA,-7.0,-7
2019-10-30,BKN,IND,-3.0,-10
2019-10-30,GSW,PHX,-6.0,-11
2019-10-30,UTA,LAC,-1.5,14
2019-10-30,OKC,POR,1.0,-3
2019-10-30,BOS,MIL,2.5,11
2019-10-30,WAS,HOU,8.5,-1
2019-10-29,MIA,ATL,-7.0,15
2019-10-29,DEN,DAL,-6.0,-3
2019-10-29,LAL,MEM,-12.0,29
2019-10-28,TOR,ORL,-5.0,9
2019-10-28,LAC,CHA,-15.0,15
2019-10-28,NYK,CHI,0.0,7
2019-10-28,ATL,PHI,4.0,-2
2019-10-28,DET,IND,1.0,2
2019-10-28,NOP,GSW,-2.5,-11
2019-10-28,MIL,CLE,-14.5,17
2019-10-28,HOU,OKC,-10.5,4
2019-10-28,SAS,POR,-3.5,3
2019-10-28,PHX,UTA,4.0,-1
2019-10-28,SAC,DEN,5.0,-7
2019-10-27,LAL,CHA,-14.0,19
2019-10-27,DAL,POR,-1.5,-2
2019-10-27,MIN,MIA,-6.0,7
2019-10-27,MEM,BKN,4.0,1
2019-10-27,OKC,GSW,-1.5,28
2019-10-26,ATL,ORL,0.0,4
2019-10-26,DET,PHI,5.0,-6
2019-10-26,NYK,BOS,1.0,-23
2019-10-26,MIL,MIA,-9.5,-5
2019-10-26,CLE,IND,5.5,11
2019-10-26,HOU,NOP,-10.0,3
2019-10-26,PHX,LAC,8.5,8
2019-10-26,UTA,SAC,-9.5,32
2019-10-26,SAS,WAS,-12.0,2
2019-10-26,CHI,TOR,3.5,-24
2019-10-25,BKN,NYK,-8.5,4
2019-10-25,BOS,TOR,-3.0,6
2019-10-25,CHA,MIN,4.0,-22
2019-10-25,DEN,PHX,-11.5,1
2019-10-25,OKC,WAS,-6.5,-12
2019-10-25,NOP,DAL,-2.0,-7
2019-10-25,LAL,UTA,-2.0,9
2019-10-25,SAC,POR,1.0,-10
2019-10-25,MEM,CHI,1.0,-8
2019-10-24,GSW,LAC,0.0,-19
2019-10-24,HOU,MIL,-2.0,-6
2019-10-24,DET,ATL,-1.5,-17
2019-10-23,IND,DET,-5.0,-9
2019-10-23,ORL,CLE,-7.5,9
2019-10-23,CHA,CHI,1.5,1
2019-10-23,PHI,BOS,-6.0,14
2019-10-23,MIA,MEM,-7.5,19
2019-10-23,BKN,MIN,-5.0,-1
2019-10-23,SAS,NYK,-9.5,9
2019-10-23,DAL,WAS,-8.5,8
2019-10-23,PHX,SAC,-2.5,29
2019-10-23,POR,DEN,2.5,-8
2019-10-23,UTA,OKC,-9.5,5
2019-10-22,LAC,LAL,1.5,10
2019-10-22,TOR,NOP,-6.5,8
2019-10-11,MIA,LAL,5.0,-13
2019-10-09,LAL,MIA,-7.5,-3
2019-10-06,MIA,LAL,7.5,-6
2019-10-04,MIA,LAL,-10.0,11
2019-10-02,LAL,MIA,-7.0,10
2019-06-13,GSW,TOR,-4.0,-4
2019-06-10,TOR,GSW,-3.0,-1
2019-06-07,GSW,TOR,-4.5,-13
2019-06-05,GSW,TOR,-5.5,-14
2019-06-02,TOR,GSW,-1.0,-5
2019-05-30,TOR,GSW,-1.0,9
2019-05-25,TOR,MIL,-2.0,6
2019-05-23,MIL,TOR,-7.0,-6
2019-05-21,TOR,MIL,2.5,18
2019-05-20,POR,GSW,3.0,-2
2019-05-19,TOR,MIL,-2.5,6
2019-05-18,POR,GSW,-2.5,-11
2019-05-17,MIL,TOR,-7.0,22
2019-05-16,GSW,POR,-8.0,3
2019-05-15,MIL,TOR,-6.5,8
2019-05-14,GSW,POR,-8.0,22
2019-05-12,DEN,POR,-5.5,-4
2019-05-12,TOR,PHI,-6.5,2
2019-05-10,HOU,GSW,-6.0,-5
2019-05-09,POR,DEN,-3.5,11
2019-05-09,PHI,TOR,1.0,11
2019-05-08,MIL,BOS,-9.0,25
2019-05-08,GSW,HOU,-5.5,5
2019-05-07,DEN,POR,-4.5,26
2019-05-07,TOR,PHI,-6.5,36
2019-05-06,HOU,GSW,-2.0,4
2019-05-06,BOS,MIL,-1.5,-12
2019-05-05,POR,DEN,-4.5,-4
2019-05-05,PHI,TOR,-1.0,-5
2019-05-04,HOU,GSW,-3.5,5
2019-05-03,POR,DEN,-4.5,3
2019-05-03,BOS,MIL,-1.5,-7
2019-05-02,PHI,TOR,1.5,21
2019-05-01,DEN,POR,-4.0,-7
2019-04-30,GSW,HOU,-6.0,6
2019-04-30,MIL,BOS,-7.5,21
2019-04-29,DEN,POR,-3.5,8
2019-04-29,TOR,PHI,-6.5,-5
2019-04-28,GSW,HOU,-6.5,4
2019-04-28,MIL,BOS,-7.5,-22
2019-04-27,DEN,SAS,-5.5,4
2019-04-27,TOR,PHI,-5.5,13
2019-04-26,LAC,GSW,9.0,-19
2019-04-25,SAS,DEN,-2.5,17
2019-04-24,HOU,UTA,-8.5,7
2019-04-24,GSW,LAC,-14.0,-8
2019-04-23,PHI,BKN,-7.5,22
2019-04-23,TOR,ORL,-11.0,19
2019-04-23,POR,OKC,-3.5,3
2019-04-23,DEN,SAS,-5.5,18
2019-04-22,UTA,HOU,1.0,16
2019-04-22,DET,MIL,10.5,-23
2019-04-21,LAC,GSW,9.0,-8
2019-04-21,IND,BOS,1.0,-4
2019-04-21,ORL,TOR,5.0,-22
2019-04-21,OKC,POR,-6.0,-13
2019-04-20,BKN,PHI,2.0,-4
2019-04-20,UTA,HOU,-2.5,-3
2019-04-20,SAS,DEN,-3.5,-14
2019-04-20,DET,MIL,8.0,-16
2019-04-19,OKC,POR,-7.0,12
2019-04-19,IND,BOS,-2.0,-8
2019-04-19,ORL,TOR,4.0,-5
2019-04-18,SAS,DEN,-2.0,10
2019-04-18,BKN,PHI,-2.5,-16
2019-04-18,LAC,GSW,7.5,-27
2019-04-17,HOU,UTA,-6.5,20
2019-04-17,MIL,DET,-14.5,21
2019-04-17,BOS,IND,-7.5,8
2019-04-16,POR,OKC,-3.0,20
2019-04-16,TOR,ORL,-8.5,29
2019-04-16,DEN,SAS,-5.5,9
2019-04-15,PHI,BKN,-7.5,22
2019-04-15,GSW,LAC,-14.5,-4
2019-04-14,HOU,UTA,-5.5,32
2019-04-14,POR,OKC,-4.5,5
2019-04-14,BOS,IND,-7.0,10
2019-04-14,MIL,DET,-11.5,35
2019-04-13,DEN,SAS,-5.0,-5
2019-04-13,GSW,LAC,-11.0,17
2019-04-13,TOR,ORL,-7.5,-3
2019-04-13,PHI,BKN,-7.0,-9
2019-04-10,ATL,IND,-1.5,-1
2019-04-10,SAS,DAL,-13.0,11
2019-04-10,PHI,CHI,-8.5,16
2019-04-10,CHA,ORL,-1.0,-8
2019-04-10,MEM,GSW,7.0,15
2019-04-10,BKN,MIA,-3.5,19
2019-04-10,LAC,UTA,-4.0,6
2019-04-10,NYK,DET,8.5,-26
2019-04-10,MIL,OKC,2.0,-11
2019-04-10,DEN,MIN,-12.0,4
2019-04-10,POR,SAC,-7.0,5
2019-04-09,MIA,PHI,-3.0,23
2019-04-09,DET,MEM,-9.5,7
2019-04-09,CLE,CHA,6.0,-27
2019-04-09,WAS,BOS,-4.0,-6
2019-04-09,CHI,NYK,-1.5,-10
2019-04-09,MIN,TOR,6.5,-20
2019-04-09,NOP,GSW,10.0,-9
2019-04-09,DAL,PHX,-7.5,11
2019-04-09,UTA,DEN,-2.5,10
2019-04-09,OKC,HOU,1.0,1
2019-04-09,LAL,POR,9.0,-3
2019-04-07,LAL,UTA,11.5,4
2019-04-07,SAC,NOP,-9.0,-4
2019-04-07,POR,DEN,-1.0,7
2019-04-07,GSW,LAC,-10.5,27
2019-04-07,NYK,WAS,4.0,3
2019-04-07,BOS,ORL,-5.0,-8
2019-04-07,HOU,PHX,-18.5,36
2019-04-07,MIL,ATL,-10.5,8
2019-04-07,IND,BKN,-4.0,-12
2019-04-07,DET,CHA,-6.0,-13
2019-04-07,MIN,OKC,4.5,-6
2019-04-07,CLE,SAS,9.0,-22
2019-04-07,TOR,MIA,-6.5,8
2019-04-07,MEM,DAL,-2.0,-2
2019-04-06,CHI,PHI,9.0,-20
2019-04-06,MIL,BKN,-7.0,-5
2019-04-05,OKC,DET,-7.5,13
2019-04-05,WAS,SAS,4.5,-17
2019-04-05,CHA,TOR,0.0,2
2019-04-05,ORL,ATL,-7.5,36
2019-04-05,IND,BOS,-1.5,-20
2019-04-05,MIN,MIA,1.0,2
2019-04-05,HOU,NYK,-17.5,24
2019-04-05,DAL,MEM,-4.0,-10
2019-04-05,PHX,NOP,1.5,7
2019-04-05,GSW,CLE,-17.0,6
2019-04-05,LAC,LAL,-12.0,-5
2019-04-05,DEN,POR,-5.5,9
2019-04-05,UTA,SAC,-10.5,21
2019-04-04,LAL,GSW,13.0,-18
2019-04-04,SAC,CLE,-10.0,13
2019-04-04,PHI,MIL,4.5,-6
2019-04-03,NOP,CHA,3.0,-6
2019-04-03,WAS,CHI,-10.5,-1
2019-04-03,ATL,PHI,3.0,8
2019-04-03,MIA,BOS,0.0,-10
2019-04-03,BKN,TOR,2.0,-10
2019-04-03,POR,MEM,-10.0,27
2019-04-03,DAL,MIN,-1.5,-2
2019-04-03,DEN,SAS,-4.5,28
2019-04-03,PHX,UTA,11.0,-21
2019-04-03,LAC,HOU,1.0,-32
2019-04-03,ORL,NYK,-11.5,14
2019-04-03,DET,IND,-2.0,-19
2019-04-02,GSW,DEN,-7.5,14
2019-04-02,SAC,HOU,5.0,-25
2019-04-02,SAS,ATL,-10.0,6
2019-04-02,OKC,LAL,-13.0,16
2019-04-01,DAL,PHI,8.5,20
2019-04-01,IND,DET,-3.5,9
2019-04-01,PHX,CLE,-1.0,9
2019-04-01,UTA,CHA,-11.5,9
2019-04-01,MIN,POR,3.0,-10
2019-04-01,NYK,CHI,-2.0,8
2019-04-01,TOR,ORL,-7.0,12
2019-04-01,BKN,MIL,-1.0,-10
2019-04-01,BOS,MIA,-6.5,5
2019-03-31,ATL,MIL,8.5,1
2019-03-31,OKC,DAL,-12.0,-3
2019-03-31,DEN,WAS,-11.0,-5
2019-03-31,NOP,LAL,-4.0,-28
2019-03-31,SAS,SAC,-7.5,-7
2019-03-31,LAC,MEM,-9.0,17
2019-03-31,GSW,CHA,-12.0,47
2019-03-30,DET,POR,-3.5,9
2019-03-30,PHX,MEM,2.0,-5
2019-03-30,CHI,TOR,10.0,-23
2019-03-30,MIN,PHI,4.0,-9
2019-03-30,NYK,MIA,7.0,-8
2019-03-30,IND,ORL,-2.0,-5
2019-03-30,HOU,SAC,-9.0,11
2019-03-30,BKN,BOS,-4.5,14
2019-03-30,LAC,CLE,-11.0,24
2019-03-29,MIN,GSW,9.5,1
2019-03-29,ATL,POR,4.0,-20
2019-03-29,OKC,DEN,-4.0,-10
2019-03-29,BOS,IND,-6.5,2
2019-03-29,UTA,WAS,-12.0,4
2019-03-29,LAL,CHA,0.0,14
2019-03-28,DET,ORL,-3.0,17
2019-03-28,PHI,BKN,-7.5,13
2019-03-28,MIA,DAL,-7.5,6
2019-03-28,NOP,SAC,3.0,3
2019-03-28,NYK,TOR,12.0,-25
2019-03-28,SAS,CLE,-13.0,6
2019-03-28,HOU,DEN,-4.5,27
2019-03-28,MIL,LAC,-9.0,10
2019-03-27,UTA,LAL,-15.5,15
2019-03-27,PHX,WAS,2.5,-3
2019-03-27,CHI,POR,7.5,-20
2019-03-27,MEM,GSW,9.5,-15
2019-03-27,OKC,IND,-6.0,8
2019-03-26,CHA,SAS,3.0,9
2019-03-26,NOP,ATL,2.0,-10
2019-03-26,CLE,BOS,6.5,-10
2019-03-26,MIA,ORL,-4.5,-5
2019-03-26,MIN,LAC,1.5,-11
2019-03-26,TOR,CHI,-13.0,9
2019-03-26,MIL,HOU,-4.5,14
2019-03-26,DAL,SAC,3.5,-4
2019-03-26,DEN,DET,-7.0,3
2019-03-26,LAL,WAS,0.0,18
2019-03-25,UTA,PHX,-15.0,33
2019-03-25,MEM,OKC,5.0,12
2019-03-25,ORL,PHI,-3.0,21
2019-03-25,POR,BKN,-5.5,4
2019-03-24,LAL,SAC,-1.0,5
2019-03-24,GSW,DET,-9.0,7
2019-03-24,BOS,SAS,3.0,-19
2019-03-24,NOP,HOU,7.5,-23
2019-03-24,TOR,CHA,-9.0,-1
2019-03-24,IND,DEN,2.5,36
2019-03-24,MIL,CLE,-13.0,22
2019-03-24,NYK,LAC,8.5,-11
2019-03-23,ATL,PHI,8.0,2
2019-03-23,WAS,MIA,0.0,-5
2019-03-23,CHA,BOS,3.5,7
2019-03-23,CHI,UTA,10.5,-31
2019-03-23,MEM,MIN,-1.0,-13
2019-03-23,GSW,DAL,-16.0,-35
2019-03-23,POR,DET,-4.0,5
2019-03-23,SAC,PHX,-9.5,9
2019-03-22,ORL,MEM,-5.0,4
2019-03-22,TOR,OKC,-2.5,-7
2019-03-22,NYK,DEN,11.5,-18
2019-03-22,CLE,LAC,7.0,-2
2019-03-22,MIL,MIA,-9.5,29
2019-03-22,HOU,SAS,-5.5,6
2019-03-22,LAL,BKN,0.0,-5
2019-03-21,GSW,IND,-11.0,23
2019-03-21,PHX,DET,5.5,-20
2019-03-21,SAC,DAL,-6.5,16
2019-03-21,ATL,UTA,7.5,3
2019-03-21,WAS,DEN,5.0,-5
2019-03-21,CHA,MIN,-3.0,7
2019-03-20,MEM,HOU,5.0,1
2019-03-20,CLE,MIL,10.0,5
2019-03-20,ORL,NOP,-6.0,23
2019-03-20,PHI,BOS,-2.0,3
2019-03-20,NYK,UTA,12.0,-21
2019-03-20,CHI,WAS,2.0,6
2019-03-20,SAS,MIA,-5.5,-5
2019-03-20,OKC,TOR,-2.5,-9
2019-03-20,POR,DAL,-8.5,8
2019-03-19,LAC,IND,-4.0,6
2019-03-19,SAC,BKN,-2.5,-2
2019-03-19,MIL,LAL,-13.5,14
2019-03-19,MIN,GSW,6.5,-10
2019-03-19,ATL,HOU,8.0,-16
2019-03-19,CHA,PHI,-1.5,-4
2019-03-18,SAS,GSW,3.0,6
2019-03-18,WAS,UTA,4.0,-21
2019-03-18,BOS,DEN,-2.5,-9
2019-03-18,TOR,NYK,-13.0,36
2019-03-18,OKC,MIA,-4.5,-9
2019-03-18,CLE,DET,6.5,7
2019-03-18,DAL,NOP,-3.5,-4
2019-03-18,POR,IND,-2.5,8
2019-03-18,PHX,CHI,-2.5,-15
2019-03-17,LAC,BKN,-5.5,3
2019-03-17,HOU,MIN,-8.0,15
2019-03-17,SAC,CHI,-6.5,27
2019-03-17,ORL,ATL,-7.0,10
2019-03-17,DET,TOR,0.0,3
2019-03-17,MIL,PHI,-6.5,-5
2019-03-17,MIA,CHA,-4.0,18
2019-03-17,NYK,LAL,4.0,1
2019-03-16,SAS,POR,-1.5,5
2019-03-16,BOS,ATL,-10.5,9
2019-03-16,WAS,MEM,-3.5,7
2019-03-16,OKC,GSW,-1.0,-22
2019-03-16,NOP,PHX,-1.0,-2
2019-03-16,DAL,CLE,-6.5,5
2019-03-16,UTA,BKN,-8.5,16
2019-03-16,DEN,IND,-7.5,2
2019-03-15,NOP,POR,7.0,-12
2019-03-15,DET,LAL,-10.0,14
2019-03-15,PHI,SAC,-9.0,9
2019-03-15,HOU,PHX,-14.0,6
2019-03-15,WAS,CHA,-4.0,-6
2019-03-15,MIA,MIL,6.0,-15
2019-03-15,SAS,NYK,-13.0,26
2019-03-15,LAC,CHI,-8.5,7
2019-03-14,DEN,DAL,-10.0,1
2019-03-14,UTA,MIN,-7.0,20
2019-03-14,TOR,LAL,-9.5,13
2019-03-14,BOS,SAC,-8.5,6
2019-03-14,IND,OKC,-1.0,2
2019-03-14,ORL,CLE,-7.0,29
2019-03-13,OKC,BKN,-7.0,12
2019-03-13,MIA,DET,-1.5,34
2019-03-13,WAS,ORL,-3.0,10
2019-03-13,ATL,MEM,0.0,21
2019-03-13,PHX,UTA,7.0,-17
2019-03-13,HOU,GSW,-3.0,-2
2019-03-12,LAC,POR,1.5,-21
2019-03-12,DEN,MIN,-10.0,26
2019-03-12,DAL,SAS,5.0,-7
2019-03-12,CHI,LAL,1.0,-16
2019-03-12,NOP,MIL,9.0,-17
2019-03-12,PHI,CLE,-13.5,7
2019-03-12,IND,NYK,-11.5,5
2019-03-11,CLE,TOR,10.5,25
2019-03-11,HOU,CHA,-9.0,12
2019-03-11,WAS,SAC,-1.0,6
2019-03-11,BKN,DET,-2.5,28
2019-03-11,UTA,OKC,-4.0,-9
2019-03-11,LAC,BOS,1.5,25
2019-03-10,GSW,PHX,-17.0,-4
2019-03-10,MIN,NYK,-11.5,11
2019-03-10,SAS,MIL,2.0,7
2019-03-10,DAL,HOU,8.0,-1
2019-03-10,MEM,ORL,-2.0,8
2019-03-10,ATL,NOP,-1.0,12
2019-03-10,PHI,IND,-4.0,17
2019-03-10,MIA,TOR,-1.0,-21
2019-03-10,DET,CHI,-8.0,23
2019-03-09,ATL,BKN,2.5,-2
2019-03-09,MIN,WAS,-6.5,5
2019-03-09,NYK,SAC,4.5,-8
2019-03-09,LAL,BOS,5.5,-13
2019-03-09,MIL,CHA,-13.5,17
2019-03-09,POR,PHX,-12.5,7
2019-03-08,LAC,OKC,-1.0,8
2019-03-08,GSW,DEN,-5.5,17
2019-03-08,CHI,DET,3.0,-8
