DATE,SEASON,HOME,AWAY,HOME_PRIOR_GAME_DATE,HOME TEAM GP,AWAY_PRIOR_GAME_DATE,AWAY TEAM GP,HOME SPREAD,HOME TEAM DAYS REST,HOME TEAM HOME PRIOR,HOME TEAM SOS,HOME TEAM SOS LAST 10,HOME TEAM WIN PCT,HOME TEAM WIN PCT LAST 10,HOME TEAM 3PT PCT,HOME TEAM 2PT PCT,HOME TEAM PP100P,HOME TEAM ORB PCT,HOME TEAM DRB PCT,HOME TEAM OPP 3PT PCT,HOME TEAM OPP 2PT PCT,HOME TEAM OPP PP100P,AWAY TEAM DAYS REST,AWAY TEAM HOME PRIOR,AWAY TEAM SOS,AWAY TEAM SOS LAST 10,AWAY TEAM WIN PCT,AWAY TEAM WIN PCT LAST 10,AWAY TEAM 3PT PCT,AWAY TEAM 2PT PCT,AWAY TEAM PP100P,AWAY TEAM ORB PCT,AWAY TEAM DRB PCT,AWAY TEAM OPP 3PT PCT,AWAY TEAM OPP 2PT PCT,AWAY TEAM OPP PP100P,HOME PLUS MINUS
2021-12-26,2021,CLE,TOR,2021-12-22,32.0,2021-12-18,29.0,-7.5,3,0,12.71875,12.7,0.59375,0.7,0.3557951482479784,0.5321782178217822,106.9294540904114,0.2172437202987101,0.7450462351387054,0.3257575757575757,0.5105774728416238,101.50093808630392,7,1,14.93103448275862,14.6,0.4827586206896552,0.5,0.3434959349593496,0.4963985594237695,107.02515177797052,0.2538720538720538,0.6440677966101694,0.3531157270029673,0.5248773651016118,106.10328638497651,45
2021-12-26,2021,WAS,PHI,2021-12-23,32.0,2021-12-23,32.0,2.0,2,0,16.78125,15.2,0.53125,0.3,0.3265306122448979,0.5426136363636364,105.5952751010258,0.1924914675767918,0.7536715620827771,0.336734693877551,0.5141150922909881,107.44927985132416,2,1,14.09375,9.8,0.5,0.5,0.344213649851632,0.5235017626321974,106.47300284180612,0.1723202170963365,0.71447631754503,0.3538175046554935,0.5157894736842106,107.18562874251496,-21
2021-12-26,2021,MIA,ORL,2021-12-23,33.0,2021-12-23,33.0,-8.5,2,1,15.696969696969695,15.6,0.6060606060606061,0.6,0.3689974726200505,0.5306122448979592,108.94009216589862,0.2241379310344827,0.7396176664469347,0.3459167950693374,0.5218281036834925,104.0109389243391,2,1,13.151515151515152,14.5,0.2121212121212121,0.2,0.3235053235053235,0.4967281380130874,99.52465834818776,0.1955741626794258,0.7110694183864915,0.3661740558292282,0.5268065268065268,109.66871533503222,10
2021-12-25,2021,UTA,DAL,2021-12-23,31.0,2021-12-23,31.0,-5.0,1,1,18.161290322580644,15.4,0.7096774193548387,0.8,0.3690205011389522,0.5832727272727273,114.58200382897256,0.2321937321937321,0.7503285151116952,0.3276190476190476,0.5098814229249012,103.88040712468194,1,1,14.516129032258064,13.7,0.4838709677419355,0.4,0.3246205733558179,0.5354796320630749,105.94010800196368,0.2009283819628647,0.719753930280246,0.3587174348697395,0.5237804878048781,105.7729941291585,4
2021-12-25,2021,LAL,BKN,2021-12-23,33.0,2021-12-18,30.0,-1.5,1,1,18.51515151515152,15.7,0.4848484848484848,0.4,0.3453237410071942,0.5329700272479564,103.42465753424656,0.1962145110410094,0.7367458866544789,0.3370696557245796,0.5200892857142857,104.92547906316535,6,1,16.966666666666665,19.4,0.7,0.7,0.3533604887983707,0.5302382406841784,107.373572593801,0.1944444444444444,0.7442019099590723,0.3099730458221024,0.5110837438423645,103.0205136488451,-7
2021-12-25,2021,PHX,GSW,2021-12-23,31.0,2021-12-23,32.0,-3.5,1,1,17.483870967741936,18.1,0.8387096774193549,0.8,0.3653061224489796,0.5390230207748455,108.68338557993732,0.1995841995841996,0.7325655790147153,0.3305243445692883,0.4959254947613504,99.907034397273,1,1,18.28125,20.1,0.8125,0.7,0.3670498084291188,0.5654269972451791,109.29698269260224,0.2168840082361015,0.7533718689788054,0.3275412684622067,0.4965387035871617,98.80843263061412,-9
2021-12-25,2021,MIL,BOS,2021-12-23,34.0,2021-12-22,32.0,-7.5,1,0,17.61764705882353,18.6,0.6176470588235294,0.6,0.3568773234200743,0.526595744680851,107.99366268183783,0.2172869147659063,0.738819320214669,0.3356741573033708,0.529158993247391,104.54545454545456,2,1,13.21875,10.3,0.5,0.4,0.3382480485689506,0.5196897374701671,106.05504587155964,0.2149234693877551,0.7197696737044146,0.3407917383820998,0.5136944613511869,105.02450980392156,4
2021-12-25,2021,NYK,ATL,2021-12-23,32.0,2021-12-23,31.0,-1.0,1,1,15.90625,17.3,0.4375,0.3,0.3612521150592216,0.4940513462742642,107.02362204724407,0.2226487523992322,0.7012234385061172,0.3538717735220649,0.5090118085767558,107.55750273822562,1,0,15.709677419354838,18.3,0.4838709677419355,0.4,0.378,0.5106382978723404,110.61290322580646,0.2213170400543109,0.728,0.3435582822085889,0.5342298288508558,108.81361374217371,14
2021-12-23,2021,IND,HOU,2021-12-21,32.0,2021-12-22,32.0,-8.5,1,0,13.90625,12.0,0.40625,0.4,0.3235555555555555,0.5456674473067916,106.66047087980172,0.2166558230318802,0.7278688524590164,0.3533604887983707,0.5152354570637119,106.74770141810814,0,0,13.90625,13.4,0.3125,0.4,0.3399668325041459,0.5398813447593935,102.3820224719101,0.2068273092369477,0.7029639175257731,0.3416801292407108,0.5465116279069767,110.12084592145015,12
2021-12-23,2021,MIA,DET,2021-12-21,32.0,2021-12-21,30.0,-9.5,1,1,15.25,15.0,0.59375,0.6,0.3688311688311688,0.529788597053171,108.90334867481351,0.226930963773069,0.736591989137814,0.3426073131955485,0.5238429172510519,103.84193194291986,1,0,13.866666666666667,16.7,0.1666666666666666,0.1,0.3074039362699156,0.4870801033591731,98.02448979591836,0.2022178734507501,0.6715481171548117,0.3691830403309203,0.5383647798742138,107.9710144927536,3
2021-12-23,2021,ORL,NOP,2021-12-22,32.0,2021-12-21,32.0,5.0,0,0,12.75,14.0,0.21875,0.3,0.3246425567703953,0.496,99.2812356629454,0.1954377311960542,0.7116129032258065,0.3644781144781144,0.5301204819277109,109.55689362359118,1,1,12.8125,19.3,0.34375,0.6,0.3394230769230769,0.4938888888888889,103.79903861063733,0.2434292866082603,0.7076923076923077,0.3659420289855072,0.5376279349789284,109.30631332813718,-6
2021-12-23,2021,GSW,MEM,2021-12-20,31.0,2021-12-20,32.0,-6.0,2,1,18.580645161290324,19.4,0.8064516129032258,0.7,0.3636363636363636,0.5673758865248227,109.21447763553029,0.2176678445229682,0.7588039867109635,0.328,0.4977049180327869,98.67591424968474,2,1,17.4375,19.3,0.59375,0.7,0.3478655767484105,0.511326860841424,107.72036474164132,0.2512315270935961,0.699238578680203,0.3705357142857143,0.5153892576946288,105.67472995588012,9
2021-12-23,2021,PHI,ATL,2021-12-20,31.0,2021-12-22,30.0,-9.5,2,0,14.03225806451613,9.3,0.5161290322580645,0.5,0.3475609756097561,0.5239539114614918,106.57124268054652,0.1723896285914506,0.7159559834938102,0.3552380952380952,0.5157384987893463,107.15328467153284,0,1,15.8,18.2,0.4666666666666667,0.3,0.3801229508196721,0.5104104699583581,110.68283768067786,0.2205882352941176,0.7264604810996563,0.3464991023339318,0.5350600126342387,108.98560317722983,-2
2021-12-23,2021,DAL,MIL,2021-12-21,30.0,2021-12-22,33.0,5.0,1,1,14.8,15.7,0.5,0.4,0.326906222611744,0.5347738014854828,106.22041920216364,0.2024708304735758,0.7179125528913963,0.3617463617463617,0.5219573400250941,105.86450960566228,0,1,17.636363636363637,17.7,0.6060606060606061,0.6,0.3590527119938884,0.5249088699878494,108.13936249073387,0.2196175200493522,0.7340686274509803,0.3379260333575054,0.5283375314861462,104.7506289773568,-7
2021-12-23,2021,NYK,WAS,2021-12-21,31.0,2021-12-18,31.0,-1.0,1,1,16.06451612903226,16.7,0.4516129032258064,0.3,0.3631578947368421,0.4915912031047865,106.61251015434604,0.2208994708994709,0.6967105263157894,0.3513745704467353,0.5047740292807129,106.92270453445217,4,0,16.64516129032258,14.9,0.5161290322580645,0.3,0.3223753976670201,0.5394889663182346,104.90384615384616,0.1934357541899441,0.7481228668941979,0.337953091684435,0.5125628140703518,107.0584477802619,-7
2021-12-23,2021,LAL,SAS,2021-12-21,32.0,2021-12-20,30.0,-1.0,1,1,18.375,15.8,0.5,0.5,0.3493087557603687,0.5311085972850679,103.50515463917527,0.1934853420195439,0.7380653266331658,0.3330578512396694,0.5207373271889401,104.126426690079,2,0,14.1,13.3,0.4,0.5,0.3527435610302352,0.5222222222222223,106.59980588806212,0.2201215395003376,0.703030303030303,0.3663833805476865,0.5249088699878494,107.45149192890918,-28
2021-12-23,2021,UTA,MIN,2021-12-20,30.0,2021-12-21,31.0,-9.5,2,1,18.1,15.5,0.7,0.8,0.3677621283255086,0.581570996978852,114.36591809775427,0.2320117474302496,0.7551159618008185,0.3253731343283582,0.5102040816326531,103.68663594470048,1,0,14.838709677419354,12.1,0.4838709677419355,0.4,0.3410315627405696,0.503921568627451,104.63308457711442,0.2414860681114551,0.6532728451069345,0.3333333333333333,0.5357142857142857,105.37668021256644,12
2021-12-23,2021,DEN,CHA,2021-12-22,30.0,2021-12-20,33.0,-3.0,0,0,15.8,20.7,0.5,0.5,0.3467520585544373,0.5521390374331551,106.81171548117156,0.176300578034682,0.7498154981549815,0.3408866995073891,0.5515267175572519,107.58875988557968,2,0,14.666666666666666,13.1,0.4848484848484848,0.3,0.3786407766990291,0.5139573070607554,109.6429087754807,0.214975845410628,0.6459701492537313,0.3590527119938884,0.5583185316755477,111.72134701546466,-8
2021-12-23,2021,PHX,OKC,2021-12-21,30.0,2021-12-22,30.0,-14.5,1,0,17.166666666666668,15.5,0.8333333333333334,0.8,0.3645058448459086,0.5385060799073538,108.59640602234096,0.1985663082437276,0.7340425531914894,0.3330087633885102,0.4966927239927841,100.11219746754288,0,1,16.066666666666666,18.3,0.3666666666666666,0.5,0.3083778966131907,0.4921773142112125,98.32071122818571,0.1974276527331189,0.7218145430286858,0.3632478632478632,0.5059445178335535,106.7616837918462,12
2021-12-22,2021,ATL,ORL,2021-12-17,29.0,2021-12-18,31.0,-5.5,4,1,15.344827586206897,17.4,0.4827586206896552,0.4,0.3798941798941799,0.5134803921568627,110.94715168153742,0.2188405797101449,0.7251420454545454,0.3481894150417827,0.5342019543973942,109.1002394799863,3,0,12.516129032258064,13.7,0.1935483870967742,0.2,0.3255208333333333,0.4939759036144578,99.08546199936929,0.1961904761904762,0.7125748502994012,0.3638720829732065,0.5338299193047796,109.76773783009864,-6
2021-12-22,2021,BOS,CLE,2021-12-20,31.0,2021-12-18,31.0,-8.5,1,1,13.419354838709678,11.5,0.4838709677419355,0.4,0.3374888691006233,0.5198265179677819,105.96590909090908,0.2139565503620803,0.7226277372262774,0.344306049822064,0.514159848961611,105.28481012658229,3,0,12.709677419354838,12.2,0.6129032258064516,0.8,0.36,0.5332906530089628,107.25949878738884,0.215243472124206,0.747599451303155,0.3245614035087719,0.5103734439834025,101.25968992248062,10
2021-12-22,2021,SAC,LAC,2021-12-20,32.0,2021-12-20,31.0,5.5,1,0,16.75,15.0,0.40625,0.5,0.3369369369369369,0.5272318921953958,105.94384707287934,0.2198986058301647,0.6701602959309494,0.3543015726179463,0.5332978156632925,109.91586538461536,1,1,17.451612903225808,18.8,0.5161290322580645,0.5,0.3599274705349048,0.5103189493433395,103.7083993660856,0.1860308932169241,0.6924058710912572,0.3377735490009514,0.505125284738041,103.19418089816573,-16
2021-12-22,2021,OKC,DEN,2021-12-20,29.0,2021-12-17,29.0,5.0,1,0,16.103448275862068,19.6,0.3448275862068966,0.4,0.3106617647058823,0.4891451831750339,97.97446808510638,0.1942781104457751,0.7161602209944752,0.3658969804618117,0.5061058344640434,107.3463783041538,4,0,15.448275862068966,18.7,0.5172413793103449,0.6,0.3489037178265014,0.5535714285714286,107.40419628923183,0.1800450112528132,0.7523006134969326,0.3445463812436289,0.5509259259259259,107.5557103064067,14
2021-12-22,2021,MIL,HOU,2021-12-18,32.0,2021-12-20,31.0,-9.0,3,1,17.3125,17.1,0.59375,0.5,0.3586698337292161,0.526117054751416,107.74173806609546,0.218809980806142,0.7357774968394437,0.3395802098950525,0.5274725274725275,104.82442748091604,1,0,14.161290322580646,15.7,0.3225806451612903,0.5,0.3419465977605512,0.5392953929539296,102.38095238095238,0.2049861495844875,0.7003994673768309,0.3406040268456375,0.5485098287888396,109.78006551240055,20
2021-12-21,2021,MIA,IND,2021-12-19,31.0,2021-12-16,31.0,0.0,1,0,15.03225806451613,14.0,0.5806451612903226,0.5,0.3652802893309222,0.5293729372937294,108.25147347740668,0.2240282685512367,0.7388849682427664,0.3422982885085575,0.5306569343065694,104.12955465587044,4,1,14.129032258064516,12.1,0.4193548387096774,0.4,0.3226691042047532,0.5520581113801453,107.0354972817397,0.2174206617150574,0.7345132743362832,0.3483386923901393,0.5144968732234224,106.04113110539843,29
2021-12-21,2021,NOP,POR,2021-12-17,31.0,2021-12-19,31.0,0.0,3,1,12.483870967741936,17.5,0.3225806451612903,0.5,0.3386295928500497,0.4900171135196805,103.43615151030843,0.2442307692307692,0.7040210942649967,0.3654205607476635,0.53865182436611,109.36798203400706,1,0,13.806451612903226,13.0,0.4193548387096774,0.3,0.3521367521367521,0.5281045751633987,107.23852040816328,0.206081081081081,0.7164983164983165,0.3757847533632287,0.5356466876971608,109.44356120826708,14
2021-12-21,2021,LAL,PHX,2021-12-19,31.0,2021-12-19,29.0,6.5,1,0,18.93548387096774,18.5,0.5161290322580645,0.6,0.3542857142857142,0.5314685314685315,104.12041964421468,0.1963562753036437,0.7363636363636363,0.3344739093242087,0.5195961995249406,104.27686262656792,1,1,17.24137931034483,14.3,0.8275862068965517,0.8,0.3677777777777777,0.537910447761194,108.92617449664432,0.2002978406552494,0.7293388429752066,0.3377016129032258,0.4959652389819987,100.66379024228344,-18
2021-12-21,2021,DAL,MIN,2021-12-19,29.0,2021-12-19,30.0,1.0,1,0,14.689655172413794,16.6,0.4827586206896552,0.4,0.3270099367660343,0.5325402379286214,105.85561964691487,0.2016985138004246,0.7156363636363636,0.3633405639913232,0.5202572347266881,105.88850174216029,1,1,14.866666666666667,13.0,0.5,0.5,0.3415409054805401,0.5016767270288397,104.61686437960884,0.2423664122137404,0.652,0.3336291038154392,0.5335616438356164,105.01370304691278,12
2021-12-21,2021,NYK,DET,2021-12-18,30.0,2021-12-19,29.0,-9.5,2,0,15.6,14.0,0.4333333333333333,0.2,0.3640469738030714,0.4909335124244459,106.6129573682444,0.2195622435020519,0.6986301369863014,0.3545534924845269,0.5079470198675496,107.6511861009021,1,1,13.620689655172416,16.2,0.1724137931034483,0.1,0.3094777562862669,0.4895763281775386,98.44436929320256,0.2036659877800407,0.673216885007278,0.3704496788008565,0.5394651011089368,108.01702127659574,14
2021-12-20,2021,LAC,SAS,2021-12-18,30.0,2021-12-19,29.0,-4.5,1,0,17.2,19.0,0.5333333333333333,0.5,0.3622782446311858,0.5123056994818653,104.1598427775958,0.1866295264623955,0.699268130405855,0.3382642998027613,0.50565812983919,102.9440628066732,0,0,14.20689655172414,14.2,0.3793103448275862,0.5,0.3539719626168224,0.5234418091560948,106.463496316142,0.2138320395201129,0.7044334975369458,0.3690360272638753,0.5273412947831553,108.04520155169506,-24
2021-12-20,2021,GSW,SAC,2021-12-18,30.0,2021-12-19,31.0,-13.5,1,0,18.4,17.2,0.8,0.6,0.3623778501628664,0.5658572479764533,109.03752039151712,0.2170429715950473,0.7607950651130911,0.3257090576395242,0.4986431478968792,98.82659713168188,0,1,17.225806451612904,16.7,0.4193548387096774,0.5,0.3348794063079777,0.5289017341040463,106.3193588162762,0.2225848563968668,0.6700507614213198,0.3524904214559387,0.5312157721796276,109.76931413531506,15
2021-12-20,2021,UTA,CHA,2021-12-18,29.0,2021-12-19,32.0,-11.0,1,1,18.17241379310345,16.6,0.6896551724137931,0.8,0.3706122448979592,0.5870413739266198,114.81925646736336,0.2261538461538461,0.7556980056980057,0.3243243243243243,0.5135787567893784,104.00955468350112,0,0,15.0,13.2,0.5,0.3,0.3797150041911148,0.5172413793103449,110.11638316920325,0.2164366373902133,0.6460012399256044,0.3614649681528662,0.5619684082624544,112.02985074626864,10
2021-12-20,2021,CHI,HOU,2021-12-19,28.0,2021-12-18,30.0,-8.5,0,1,14.178571428571429,14.1,0.6428571428571429,0.6,0.3672248803827751,0.5136986301369864,107.38776952986922,0.1977099236641221,0.7251908396946565,0.3612334801762114,0.5036303630363036,104.55026455026454,1,0,14.466666666666669,17.8,0.3333333333333333,0.6,0.3413120567375886,0.5338923829489868,101.78514504303476,0.2049645390070922,0.6975476839237057,0.3370786516853932,0.547244094488189,108.99726380170608,15
2021-12-20,2021,MEM,OKC,2021-12-19,31.0,2021-12-18,28.0,-10.0,0,1,17.161290322580644,19.3,0.6129032258064516,0.8,0.3479887745556595,0.5154061624649859,108.07843137254902,0.2503201024327784,0.6989528795811518,0.3733826247689464,0.5145872129112352,105.88974399246112,1,1,16.392857142857142,19.5,0.3214285714285714,0.3,0.3114285714285714,0.4873949579831932,97.93614394073028,0.1945017182130584,0.7135714285714285,0.36654478976234,0.5110320284697509,107.7388365059598,-3
2021-12-20,2021,BOS,PHI,2021-12-18,30.0,2021-12-16,30.0,-3.0,1,1,13.433333333333334,12.4,0.5,0.5,0.3394160583941605,0.5182809493264914,106.11446274254035,0.2128813559322034,0.7192386131883073,0.3430391264786169,0.5129701686121919,105.2132701421801,3,0,13.933333333333334,10.6,0.5,0.5,0.3461939520333681,0.5230961298377028,106.54111316630237,0.1754133716750539,0.7115655853314528,0.3577712609970674,0.5140889167188478,107.34652801073466,-5
2021-12-19,2021,MIN,DAL,2021-12-17,29.0,2021-12-15,28.0,-3.5,1,1,14.724137931034482,12.8,0.4827586206896552,0.5,0.3387755102040816,0.5020718232044199,104.2500413428146,0.2449379490529065,0.6513067400275103,0.3351749539594843,0.5320648343904157,104.87439693894528,3,1,14.678571428571429,16.5,0.5,0.4,0.3283302063789868,0.5309798270893372,105.7334056791463,0.2033650329188003,0.7148231753197893,0.3603603603603603,0.5211640211640212,105.53252838349252,6
2021-12-19,2021,DET,MIA,2021-12-18,28.0,2021-12-17,30.0,6.0,0,1,13.785714285714286,16.4,0.1428571428571428,0.0,0.311377245508982,0.4854570637119113,98.2867132867133,0.2051639916259595,0.6656626506024096,0.3737373737373737,0.5406125166444741,108.47994370161858,1,0,14.533333333333331,12.8,0.6,0.5,0.367826904985889,0.5303234501347709,108.70373500084504,0.2257121986851716,0.7410649161196207,0.3447698744769874,0.5275056518462697,104.16318341414478,10
2021-12-19,2021,MEM,POR,2021-12-17,30.0,2021-12-17,30.0,-4.5,1,0,16.966666666666665,19.2,0.6333333333333333,0.9,0.3507246376811594,0.5173611111111112,108.39274141283217,0.2529880478087649,0.7018132975151108,0.3742857142857143,0.5130656469088591,105.88426000972603,1,1,14.033333333333331,12.7,0.4,0.2,0.3523725834797891,0.5268817204301075,107.27691801119524,0.205412907702984,0.706777316735823,0.3792784458834413,0.5386125654450262,109.80778708723508,-5
2021-12-19,2021,SAC,SAS,2021-12-17,30.0,2021-12-17,28.0,4.5,1,1,16.966666666666665,16.2,0.4,0.4,0.3295346628679962,0.5306490384615384,105.85241730279895,0.2219233355749832,0.6712418300653594,0.3493621197252208,0.5323863636363636,109.58160332162248,1,0,13.857142857142858,12.6,0.3928571428571428,0.6,0.3501805054151624,0.524327418431597,106.14718614718616,0.211524434719183,0.7054545454545454,0.3642714570858283,0.5291803278688525,107.59294815849188,7
2021-12-19,2021,CHI,LAL,2021-12-11,27.0,2021-12-17,30.0,-4.5,7,0,14.25925925925926,15.2,0.6296296296296297,0.5,0.3684863523573201,0.5152300712896954,107.207041995232,0.1933174224343675,0.7267716535433071,0.3615560640732265,0.4996591683708248,104.46559297218154,1,0,19.4,20.4,0.5333333333333333,0.6,0.3543307086614173,0.5287769784172662,104.03390362580444,0.1955617198335645,0.7313333333333333,0.334503950834065,0.5212831585441086,104.02370555208984,5
2021-12-19,2021,PHX,CHA,2021-12-16,28.0,2021-12-17,31.0,-8.5,2,1,17.25,13.9,0.8214285714285714,0.8,0.3620488940628638,0.5348550277606415,108.27093853386732,0.1989247311827957,0.729106628242075,0.3431890179514255,0.4967866323907455,100.82673096796417,1,0,15.451612903225806,16.1,0.5161290322580645,0.3,0.3858885017421603,0.5186697782963827,110.5831533477322,0.2169934640522876,0.6533247256294383,0.3572016460905349,0.5596733668341709,111.55329322844364,31
2021-12-18,2021,DET,HOU,2021-12-16,27.0,2021-12-16,29.0,-1.5,1,0,13.333333333333334,14.8,0.1481481481481481,0.0,0.3126293995859213,0.4816149963950973,98.18445896877267,0.2017353579175705,0.6690085870413739,0.3739742086752637,0.5390463026952315,108.50246845858476,1,1,13.93103448275862,17.4,0.3103448275862069,0.6,0.3403669724770642,0.5319767441860465,101.56791549760686,0.202494497432135,0.6966924700914848,0.3389830508474576,0.5460122699386503,109.2817863689385,-9
2021-12-18,2021,OKC,LAC,2021-12-15,27.0,2021-12-15,29.0,3.0,2,1,16.62962962962963,18.9,0.2962962962962963,0.2,0.3091265947006869,0.4864667154352597,97.53604672385472,0.1891891891891892,0.7097488921713442,0.3649289099526066,0.5121234386480529,107.81422779211204,2,0,16.82758620689655,16.3,0.5517241379310345,0.5,0.3604651162790697,0.5133333333333333,104.1109795296904,0.1877697841726618,0.699382292381606,0.3367243133265514,0.5055624227441285,102.7346387575962,1
2021-12-18,2021,BOS,NYK,2021-12-17,29.0,2021-12-16,29.0,-4.5,0,1,13.172413793103448,12.9,0.4827586206896552,0.4,0.3377735490009514,0.5168316831683168,105.75951498821152,0.211484593837535,0.7187938288920056,0.3424270931326434,0.513351134846462,105.18844008788236,1,0,15.620689655172416,13.8,0.4482758620689655,0.3,0.3641456582633053,0.4906574394463668,106.636553161918,0.2208892025405787,0.6968197879858657,0.3535911602209944,0.5061391541609823,107.3389742704196,7
2021-12-18,2021,MIL,CLE,2021-12-17,31.0,2021-12-15,30.0,1.5,0,0,17.64516129032258,17.7,0.6129032258064516,0.6,0.36,0.5286085825747724,108.2505126991639,0.2180251822398939,0.7371502927781393,0.339022498060512,0.5239680426098535,104.41083805923124,2,1,12.833333333333334,12.4,0.6,0.8,0.3601941747572815,0.5299934080421885,106.90289152599031,0.2157434402332361,0.7452229299363057,0.3248987854251012,0.5122249388753056,101.58465387823186,-29
2021-12-18,2021,UTA,WAS,2021-12-17,28.0,2021-12-16,30.0,-11.5,0,1,18.357142857142858,18.0,0.7142857142857143,0.8,0.3725656223539373,0.587620578778135,115.3613922926656,0.2280701754385964,0.7566568047337278,0.3254564983888292,0.5131744040150564,103.9066643097048,1,0,17.066666666666666,17.0,0.5,0.2,0.3234649122807017,0.540084388185654,104.83764082173626,0.1927536231884058,0.7501769285208776,0.3389261744966443,0.5114025085518814,107.29854689564068,-6
2021-12-18,2021,BKN,ORL,2021-12-16,29.0,2021-12-17,30.0,-2.0,1,1,16.551724137931036,16.7,0.7241379310344828,0.7,0.3611111111111111,0.530044275774826,108.04054054054052,0.1916480238627889,0.7484053862508859,0.3096118299445471,0.5131326073030109,103.27649615513208,0,1,12.833333333333334,14.9,0.1666666666666666,0.1,0.3256021409455843,0.4953764861294584,99.20104353497472,0.1953947368421052,0.7133977900552486,0.3708370837083708,0.5337620578778135,110.50032916392362,-7
2021-12-18,2021,TOR,GSW,2021-12-14,28.0,2021-12-17,29.0,-8.5,3,0,15.392857142857142,16.4,0.4642857142857143,0.5,0.3424947145877378,0.4931846344485749,106.57563780093425,0.2534722222222222,0.6426491994177583,0.3548717948717949,0.5223988439306358,106.26575441123514,0,0,18.344827586206897,16.3,0.8275862068965517,0.7,0.3640939597315436,0.5645896656534954,109.28703859767404,0.2156273478587528,0.757939308398024,0.3241706161137441,0.4950773558368495,98.13036887316828,19
2021-12-17,2021,ORL,MIA,2021-12-15,29.0,2021-12-15,29.0,3.5,1,1,12.96551724137931,14.4,0.1724137931034483,0.1,0.325068870523416,0.4927934111187371,98.87224373001176,0.1953867028493894,0.7149964463397299,0.3652416356877323,0.5358090185676393,110.06620268205738,1,0,14.03448275862069,10.6,0.5862068965517241,0.5,0.3618677042801556,0.5323590814196242,108.19958129797628,0.2221385542168674,0.7398496240601504,0.3447979363714531,0.525984251968504,103.99032648125755,-10
2021-12-17,2021,BOS,GSW,2021-12-13,28.0,2021-12-14,28.0,3.5,3,1,13.607142857142858,13.1,0.5,0.4,0.3366336633663366,0.5169606512890095,105.77157802964254,0.2105643994211288,0.7207272727272728,0.3421828908554572,0.5130674002751031,105.0034989503149,2,0,18.357142857142858,16.1,0.8214285714285714,0.7,0.3647469458987784,0.5660377358490566,109.2463363572924,0.21484375,0.7620790629575402,0.3224852071005917,0.4945691527878349,97.87234042553192,-4
2021-12-17,2021,MIN,LAL,2021-12-15,28.0,2021-12-15,29.0,0.0,1,0,14.857142857142858,12.5,0.4642857142857143,0.4,0.3412362404741744,0.5007173601147776,104.4105028316458,0.2442333785617367,0.6408250355618776,0.3374880153403643,0.5325144508670521,105.66298342541435,1,0,19.41379310344828,20.8,0.5517241379310345,0.7,0.3576567317574511,0.5290875688916106,104.74642392717814,0.2015781922525107,0.731404958677686,0.336986301369863,0.5207402680280792,104.16666666666669,18
2021-12-17,2021,UTA,SAS,2021-12-15,27.0,2021-12-15,27.0,-12.0,1,1,18.11111111111111,18.0,0.7407407407407407,0.9,0.3732517482517482,0.5875420875420876,115.1817007932116,0.2261806130903065,0.7572964669738863,0.3235955056179775,0.5100977198697069,103.21277767578482,1,1,14.22222222222222,13.7,0.3703703703703703,0.6,0.3493670886075949,0.5219194312796208,105.55256064690026,0.2112036336109008,0.7079245283018868,0.3647668393782383,0.5268890401633765,107.12085522739628,-2
2021-12-17,2021,POR,CHA,2021-12-15,29.0,2021-12-15,30.0,-3.0,1,1,14.06896551724138,11.5,0.3793103448275862,0.1,0.3483043079743355,0.5248275862068965,106.74616695059623,0.2064285714285714,0.7067238912732475,0.3802681992337164,0.5376782077393075,109.74655553665588,1,0,15.2,15.8,0.5333333333333333,0.4,0.387038703870387,0.5171790235081374,110.55148230793752,0.2172739541160593,0.6555629580279814,0.3535958904109589,0.5585585585585585,111.19605032648512,9
2021-12-17,2021,SAC,MEM,2021-12-15,29.0,2021-12-15,29.0,2.0,1,1,17.379310344827587,17.4,0.4137931034482758,0.5,0.3280943025540275,0.5338299193047796,106.19439868204284,0.2229965156794425,0.6711772665764547,0.3447236180904522,0.5364552459988144,109.4489491974185,1,0,16.724137931034484,19.2,0.6206896551724138,0.9,0.3461918892185954,0.5208459214501511,108.21434570804637,0.2537826685006877,0.7007654836464857,0.3743842364532019,0.5158311345646438,106.23424634515209,-19
2021-12-17,2021,NOP,MIL,2021-12-15,30.0,2021-12-15,30.0,-2.5,1,0,12.666666666666666,17.4,0.3,0.5,0.3381443298969072,0.4879482657260435,103.39685169842583,0.2432253800396563,0.7023319615912208,0.3685239491691104,0.5384615384615384,109.64416361822413,1,1,17.366666666666667,17.4,0.6333333333333333,0.7,0.3624787775891341,0.5280216070222823,108.4817780683118,0.2186206896551724,0.7449255751014885,0.3386581469648562,0.5227586206896552,104.40744368266404,4
2021-12-17,2021,ATL,DEN,2021-12-15,28.0,2021-12-15,28.0,-4.5,1,0,15.464285714285714,18.8,0.5,0.5,0.3821932681867535,0.5127551020408163,111.19828815977176,0.2190547636909227,0.7244897959183674,0.3445620789220404,0.5292535305985205,108.4457061745919,1,1,15.392857142857142,17.9,0.5,0.5,0.3452027695351137,0.5490056818181818,106.67626417131548,0.1819583654587509,0.7468454258675079,0.3458725182863114,0.5517955801104972,107.67559739319334,-18
